EmpID,FirstName,LastName,Email,Location,JobTitle,Department,dep_id,job_id,Role_ID,All_Entitlements,EmployeeStatus,EmployeeType,Gender
2086,FN2086,LN2086,user2086@example.com,Canada,Finance Analyst,Finance,DEP004,JOB008,ROLE152,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Male
2163,FN2163,LN2163,user2163@example.com,UK,Finance Manager,Finance,DEP004,JOB011,ROLE160,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Female
2270,FN2270,LN2270,user2270@example.com,India,IT Developer,IT,DEP003,JOB008,ROLE046,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Male
2197,FN2197,LN2197,user2197@example.com,Canada,HR Recruiter,HR,DEP005,JOB004,ROLE037,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Male
2275,FN2275,LN2275,user2275@example.com,Canada,IT Developer,IT,DEP002,JOB003,ROLE176,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Other
2044,FN2044,LN2044,user2044@example.com,India,Finance Analyst,Finance,DEP003,JOB015,ROLE008,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Male
2131,FN2131,LN2131,user2131@example.com,UK,Finance Manager,Finance,DEP001,JOB018,ROLE028,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Female
2400,FN2400,LN2400,user2400@example.com,Canada,Sales Rep,Sales,DEP005,JOB002,ROLE011,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Male
2408,FN2408,LN2408,user2408@example.com,Canada,Sales Rep,Sales,DEP003,JOB015,ROLE096,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Male
2308,FN2308,LN2308,user2308@example.com,India,IT Developer,IT,DEP002,JOB017,ROLE003,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3, ENT_READ_LEDGER",Active,FullTime,Female
2123,FN2123,LN2123,user2123@example.com,India,Finance Manager,Finance,DEP002,JOB020,ROLE092,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Male
2047,FN2047,LN2047,user2047@example.com,Canada,Finance Analyst,Finance,DEP005,JOB009,ROLE089,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Other
2085,FN2085,LN2085,user2085@example.com,UK,Finance Analyst,Finance,DEP002,JOB005,ROLE134,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Other
2252,FN2252,LN2252,user2252@example.com,India,HR Manager,HR,DEP005,JOB015,ROLE189,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,Contract,Male
2132,FN2132,LN2132,user2132@example.com,USA,Finance Manager,Finance,DEP002,JOB014,ROLE075,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Female
2223,FN2223,LN2223,user2223@example.com,UK,HR Manager,HR,DEP001,JOB010,ROLE025,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,FullTime,Male
2107,FN2107,LN2107,user2107@example.com,Canada,Finance Manager,Finance,DEP004,JOB012,ROLE180,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Other
2430,FN2430,LN2430,user2430@example.com,India,Sales Rep,Sales,DEP002,JOB014,ROLE162,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS, ENT_ACCESS_LOGS",Active,FullTime,Other
2116,FN2116,LN2116,user2116@example.com,USA,Finance Manager,Finance,DEP005,JOB014,ROLE041,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Male
2225,FN2225,LN2225,user2225@example.com,UK,HR Manager,HR,DEP001,JOB007,ROLE086,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,FullTime,Other
2406,FN2406,LN2406,user2406@example.com,UK,Sales Rep,Sales,DEP002,JOB006,ROLE040,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Female
2348,FN2348,LN2348,user2348@example.com,India,IT Ops,IT,DEP002,JOB020,ROLE018,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,Contract,Male
2065,FN2065,LN2065,user2065@example.com,Canada,Finance Analyst,Finance,DEP004,JOB003,ROLE144,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Other
2437,FN2437,LN2437,user2437@example.com,India,Sales Rep,Sales,DEP005,JOB011,ROLE019,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Male
2203,FN2203,LN2203,user2203@example.com,India,HR Recruiter,HR,DEP001,JOB005,ROLE142,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Female
2190,FN2190,LN2190,user2190@example.com,Canada,HR Recruiter,HR,DEP003,JOB014,ROLE167,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Female
2210,FN2210,LN2210,user2210@example.com,India,HR Recruiter,HR,DEP004,JOB006,ROLE054,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS, ENT_FULLACCESS_HRPORTAL",Active,Contract,Female
2037,FN2037,LN2037,user2037@example.com,India,Finance Analyst,Finance,DEP002,JOB012,ROLE158,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Other
2352,FN2352,LN2352,user2352@example.com,Canada,IT Ops,IT,DEP003,JOB001,ROLE073,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,Contract,Other
2309,FN2309,LN2309,user2309@example.com,UK,IT Developer,IT,DEP005,JOB005,ROLE140,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Male
2345,FN2345,LN2345,user2345@example.com,UK,IT Ops,IT,DEP002,JOB010,ROLE057,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,FullTime,Female
2228,FN2228,LN2228,user2228@example.com,India,HR Manager,HR,DEP005,JOB012,ROLE159,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,Contract,Female
2238,FN2238,LN2238,user2238@example.com,UK,HR Manager,HR,DEP002,JOB003,ROLE016,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,Contract,Female
2179,FN2179,LN2179,user2179@example.com,Canada,HR Recruiter,HR,DEP001,JOB020,ROLE098,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Female
2076,FN2076,LN2076,user2076@example.com,India,Finance Analyst,Finance,DEP004,JOB008,ROLE129,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Other
2185,FN2185,LN2185,user2185@example.com,USA,HR Recruiter,HR,DEP002,JOB012,ROLE126,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,FullTime,Other
2436,FN2436,LN2436,user2436@example.com,India,Sales Rep,Sales,DEP005,JOB005,ROLE134,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Other
2025,FN2025,LN2025,user2025@example.com,Canada,Finance Analyst,Finance,DEP003,JOB020,ROLE052,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Other
2402,FN2402,LN2402,user2402@example.com,USA,Sales Rep,Sales,DEP005,JOB009,ROLE047,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS, ENT_VIEW_PROFILES",Active,Contract,Male
2213,FN2213,LN2213,user2213@example.com,Canada,HR Recruiter,HR,DEP003,JOB015,ROLE006,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Male
2033,FN2033,LN2033,user2033@example.com,Canada,Finance Analyst,Finance,DEP003,JOB008,ROLE143,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Female
2384,FN2384,LN2384,user2384@example.com,India,Sales Rep,Sales,DEP003,JOB005,ROLE090,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,Contract,Other
2253,FN2253,LN2253,user2253@example.com,USA,HR Manager,HR,DEP005,JOB012,ROLE151,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,FullTime,Female
2316,FN2316,LN2316,user2316@example.com,India,IT Developer,IT,DEP002,JOB005,ROLE192,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Other
2130,FN2130,LN2130,user2130@example.com,UK,Finance Manager,Finance,DEP001,JOB008,ROLE115,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Female
2113,FN2113,LN2113,user2113@example.com,Canada,Finance Manager,Finance,DEP003,JOB005,ROLE028,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Female
2380,FN2380,LN2380,user2380@example.com,UK,IT Ops,IT,DEP002,JOB001,ROLE039,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,FullTime,Female
2175,FN2175,LN2175,user2175@example.com,USA,Finance Manager,Finance,DEP004,JOB011,ROLE048,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Male
2064,FN2064,LN2064,user2064@example.com,India,Finance Analyst,Finance,DEP003,JOB008,ROLE065,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Other
2266,FN2266,LN2266,user2266@example.com,Canada,IT Developer,IT,DEP001,JOB015,ROLE040,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Male
2342,FN2342,LN2342,user2342@example.com,India,IT Ops,IT,DEP002,JOB008,ROLE090,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,FullTime,Female
2081,FN2081,LN2081,user2081@example.com,India,Finance Analyst,Finance,DEP004,JOB006,ROLE009,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV, ENT_ACCESS_CANDIDATEDB",Active,FullTime,Male
2295,FN2295,LN2295,user2295@example.com,India,IT Developer,IT,DEP002,JOB011,ROLE057,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Female
2389,FN2389,LN2389,user2389@example.com,Canada,Sales Rep,Sales,DEP003,JOB005,ROLE141,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS, ENT_FULLACCESS_HRPORTAL",Active,Contract,Other
2268,FN2268,LN2268,user2268@example.com,UK,IT Developer,IT,DEP003,JOB002,ROLE022,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Female
2361,FN2361,LN2361,user2361@example.com,Canada,IT Ops,IT,DEP001,JOB005,ROLE071,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,Contract,Other
2202,FN2202,LN2202,user2202@example.com,India,HR Recruiter,HR,DEP001,JOB012,ROLE120,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Male
2211,FN2211,LN2211,user2211@example.com,India,HR Recruiter,HR,DEP003,JOB019,ROLE118,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,FullTime,Female
2374,FN2374,LN2374,user2374@example.com,UK,IT Ops,IT,DEP002,JOB010,ROLE183,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,FullTime,Male
2087,FN2087,LN2087,user2087@example.com,Canada,Finance Analyst,Finance,DEP004,JOB015,ROLE075,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Female
2428,FN2428,LN2428,user2428@example.com,UK,Sales Rep,Sales,DEP002,JOB019,ROLE166,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,Contract,Male
2069,FN2069,LN2069,user2069@example.com,USA,Finance Analyst,Finance,DEP005,JOB001,ROLE096,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Other
2293,FN2293,LN2293,user2293@example.com,India,IT Developer,IT,DEP002,JOB009,ROLE093,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Male
2174,FN2174,LN2174,user2174@example.com,USA,Finance Manager,Finance,DEP003,JOB006,ROLE044,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Other
2075,FN2075,LN2075,user2075@example.com,Canada,Finance Analyst,Finance,DEP003,JOB005,ROLE022,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Female
2088,FN2088,LN2088,user2088@example.com,UK,Finance Manager,Finance,DEP002,JOB002,ROLE127,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Female
2072,FN2072,LN2072,user2072@example.com,UK,Finance Analyst,Finance,DEP002,JOB008,ROLE079,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Female
2070,FN2070,LN2070,user2070@example.com,USA,Finance Analyst,Finance,DEP004,JOB012,ROLE113,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,Contract,Male
2207,FN2207,LN2207,user2207@example.com,UK,HR Recruiter,HR,DEP004,JOB013,ROLE064,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_EXPORT_PROFILES, ENT_CONTACT_CANDIDATES, ENT_NOTES_ACCESS",Active,Contract,Male
2054,FN2054,LN2054,user2054@example.com,Canada,Finance Analyst,Finance,DEP004,JOB016,ROLE198,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV, ENT_WRITE_CODE",Active,FullTime,Male
2393,FN2393,LN2393,user2393@example.com,India,Sales Rep,Sales,DEP005,JOB015,ROLE182,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Female
2048,FN2048,LN2048,user2048@example.com,Canada,Finance Analyst,Finance,DEP002,JOB004,ROLE147,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Other
2035,FN2035,LN2035,user2035@example.com,Canada,Finance Analyst,Finance,DEP002,JOB009,ROLE033,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_EXPORT_REPORTS, ENT_EXPORT_CSV",Active,FullTime,Female
2298,FN2298,LN2298,user2298@example.com,India,IT Developer,IT,DEP005,JOB006,ROLE118,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Male
2413,FN2413,LN2413,user2413@example.com,India,Sales Rep,Sales,DEP002,JOB011,ROLE147,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,Contract,Male
2249,FN2249,LN2249,user2249@example.com,USA,HR Manager,HR,DEP001,JOB017,ROLE051,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,Contract,Other
2142,FN2142,LN2142,user2142@example.com,Canada,Finance Manager,Finance,DEP001,JOB014,ROLE078,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Male
2440,FN2440,LN2440,user2440@example.com,USA,Sales Rep,Sales,DEP005,JOB011,ROLE146,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Female
2390,FN2390,LN2390,user2390@example.com,India,Sales Rep,Sales,DEP001,JOB001,ROLE162,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,FullTime,Male
2318,FN2318,LN2318,user2318@example.com,UK,IT Developer,IT,DEP004,JOB016,ROLE063,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3, ENT_EXPORT_REPORTS",Active,FullTime,Male
2147,FN2147,LN2147,user2147@example.com,India,Finance Manager,Finance,DEP002,JOB002,ROLE106,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Female
2326,FN2326,LN2326,user2326@example.com,India,IT Developer,IT,DEP003,JOB013,ROLE005,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Other
2310,FN2310,LN2310,user2310@example.com,Canada,IT Developer,IT,DEP004,JOB010,ROLE042,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Other
2280,FN2280,LN2280,user2280@example.com,India,IT Developer,IT,DEP004,JOB004,ROLE093,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,FullTime,Male
2378,FN2378,LN2378,user2378@example.com,USA,IT Ops,IT,DEP001,JOB009,ROLE144,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE",Active,FullTime,Female
2140,FN2140,LN2140,user2140@example.com,Canada,Finance Manager,Finance,DEP002,JOB011,ROLE087,"ENT_READ_FINDB, ENT_RW_FINDB, ENT_APPROVE_PO, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Other
2230,FN2230,LN2230,user2230@example.com,India,HR Manager,HR,DEP004,JOB007,ROLE077,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES, ENT_ACCESS_CANDIDATEDB, ENT_MANAGE_POLICIES",Active,FullTime,Female
2422,FN2422,LN2422,user2422@example.com,India,Sales Rep,Sales,DEP003,JOB016,ROLE048,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_VIEW_REPORTS, ENT_EXPORT_REPORTS",Active,Contract,Other
2360,FN2360,LN2360,user2360@example.com,Canada,IT Ops,IT,DEP004,JOB017,ROLE118,"ENT_MANAGE_S3, ENT_MONITOR, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_READ_CODE, ENT_ACCESS_CANDIDATEDB",Active,Contract,Other
2300,FN2300,LN2300,user2300@example.com,Canada,IT Developer,IT,DEP002,JOB011,ROLE062,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_ACCESS_LOGS, ENT_MANAGE_S3",Active,Contract,Other
