EmpID,FirstName,LastName,Email,Location,JobTitle,Department,dep_id,job_id,Role_ID,All_Entitlements,EmployeeStatus,EmployeeType,Gender
1086,FN1086,LN1086,user1086@example.com,India,Analyst,Finance,DEP003,JOB002,ROLE112,"ENT_READ_FINDB, ENT_VIEW_REPORTS",Active,Contract,Female
1087,FN1087,LN1087,user1087@example.com,Canada,Manager,Finance,DEP004,JOB016,ROLE076,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_RW_FINDB",Active,FullTime,Other
1088,FN1088,LN1088,user1088@example.com,USA,Analyst,Finance,DEP003,JOB004,ROLE031,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Female
1089,FN1089,LN1089,user1089@example.com,UK,Manager,Finance,DEP002,JOB016,ROLE182,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_RW_FINDB, ENT_APPROVE_PO",Active,Contract,Female
1090,FN1090,LN1090,user1090@example.com,Canada,Manager,HR,DEP005,JOB016,ROLE127,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES",Active,Contract,Other
1091,FN1091,LN1091,user1091@example.com,USA,Manager,HR,DEP004,JOB005,ROLE043,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES",Active,FullTime,Other
1092,FN1092,LN1092,user1092@example.com,India,Analyst,Finance,DEP003,JOB019,ROLE089,"ENT_READ_FINDB, ENT_READ_LEDGER, ENT_WRITE_CODE",Active,FullTime,Female
1093,FN1093,LN1093,user1093@example.com,India,Rep,Sales,DEP002,JOB019,ROLE137,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES, ENT_MONITOR",Active,FullTime,Other
1094,FN1094,LN1094,user1094@example.com,India,Recruiter,HR,DEP001,JOB019,ROLE024,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES",Active,FullTime,Female
1095,FN1095,LN1095,user1095@example.com,India,Recruiter,HR,DEP002,JOB013,ROLE116,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES",Active,Contract,Male
1096,FN1096,LN1096,user1096@example.com,India,Manager,HR,DEP003,JOB009,ROLE186,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES",Active,Contract,Female
1097,FN1097,LN1097,user1097@example.com,UK,Manager,HR,DEP002,JOB011,ROLE005,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES",Active,FullTime,Female
1098,FN1098,LN1098,user1098@example.com,USA,Analyst,Finance,DEP005,JOB005,ROLE065,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Male
1099,FN1099,LN1099,user1099@example.com,UK,Analyst,Finance,DEP005,JOB015,ROLE060,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Other
1100,FN1100,LN1100,user1100@example.com,USA,Ops,IT,DEP005,JOB017,ROLE179,"ENT_MONITOR, ENT_MANAGE_S3, ENT_DEPLOY_APP",Active,Contract,Female
1101,FN1101,LN1101,user1101@example.com,Canada,Ops,IT,DEP005,JOB005,ROLE092,"ENT_MONITOR, ENT_MANAGE_S3, ENT_DEPLOY_APP, ENT_READ_LEDGER",Active,FullTime,Other
1102,FN1102,LN1102,user1102@example.com,India,Rep,Sales,DEP001,JOB006,ROLE057,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_MANAGE_S3",Active,FullTime,Other
1103,FN1103,LN1103,user1103@example.com,Canada,Manager,Finance,DEP002,JOB011,ROLE180,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_RW_FINDB, ENT_APPROVE_PO",Active,FullTime,Female
1104,FN1104,LN1104,user1104@example.com,India,Analyst,Finance,DEP002,JOB020,ROLE181,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Female
1105,FN1105,LN1105,user1105@example.com,Canada,Developer,IT,DEP003,JOB017,ROLE157,"ENT_READ_CODE, ENT_WRITE_CODE",Active,FullTime,Female
1106,FN1106,LN1106,user1106@example.com,UK,Analyst,Finance,DEP003,JOB001,ROLE044,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_VIEW_PROFILES",Active,FullTime,Male
1107,FN1107,LN1107,user1107@example.com,USA,Developer,IT,DEP003,JOB002,ROLE108,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP",Active,FullTime,Other
1108,FN1108,LN1108,user1108@example.com,USA,Recruiter,HR,DEP005,JOB010,ROLE126,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES, ENT_FULLACCESS_HRPORTAL, ENT_MANAGE_S3",Active,FullTime,Female
1109,FN1109,LN1109,user1109@example.com,USA,Analyst,Finance,DEP001,JOB020,ROLE074,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Other
1110,FN1110,LN1110,user1110@example.com,UK,Developer,IT,DEP002,JOB011,ROLE112,"ENT_READ_CODE, ENT_WRITE_CODE",Active,Contract,Other
1111,FN1111,LN1111,user1111@example.com,USA,Analyst,Finance,DEP005,JOB008,ROLE139,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Other
1112,FN1112,LN1112,user1112@example.com,India,Manager,Finance,DEP005,JOB017,ROLE173,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_RW_FINDB, ENT_APPROVE_PO",Active,Contract,Female
1113,FN1113,LN1113,user1113@example.com,India,Analyst,Finance,DEP005,JOB006,ROLE134,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Female
1114,FN1114,LN1114,user1114@example.com,Canada,Analyst,Finance,DEP003,JOB014,ROLE150,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Female
1115,FN1115,LN1115,user1115@example.com,UK,Analyst,Finance,DEP005,JOB009,ROLE095,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_DEPLOY_APP",Active,Contract,Other
1116,FN1116,LN1116,user1116@example.com,USA,Analyst,Finance,DEP001,JOB011,ROLE028,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Female
1117,FN1117,LN1117,user1117@example.com,UK,Developer,IT,DEP001,JOB001,ROLE199,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP",Active,FullTime,Male
1118,FN1118,LN1118,user1118@example.com,India,Analyst,Finance,DEP001,JOB020,ROLE197,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Male
1119,FN1119,LN1119,user1119@example.com,USA,Manager,Finance,DEP001,JOB002,ROLE173,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_RW_FINDB, ENT_APPROVE_PO",Active,Contract,Male
1120,FN1120,LN1120,user1120@example.com,UK,Analyst,Finance,DEP002,JOB001,ROLE128,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Female
1121,FN1121,LN1121,user1121@example.com,UK,Analyst,Finance,DEP002,JOB018,ROLE065,"ENT_READ_FINDB, ENT_VIEW_REPORTS",Active,FullTime,Male
1122,FN1122,LN1122,user1122@example.com,USA,Analyst,Finance,DEP003,JOB006,ROLE168,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Other
1123,FN1123,LN1123,user1123@example.com,UK,Analyst,Finance,DEP002,JOB007,ROLE165,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Other
1124,FN1124,LN1124,user1124@example.com,USA,Analyst,Finance,DEP005,JOB005,ROLE076,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,Contract,Female
1125,FN1125,LN1125,user1125@example.com,UK,Manager,HR,DEP005,JOB013,ROLE173,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES",Active,FullTime,Male
1126,FN1126,LN1126,user1126@example.com,India,Analyst,Finance,DEP004,JOB008,ROLE052,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER, ENT_READ_CODE",Active,Contract,Other
1127,FN1127,LN1127,user1127@example.com,USA,Developer,IT,DEP001,JOB008,ROLE140,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP",Active,FullTime,Male
1128,FN1128,LN1128,user1128@example.com,India,Developer,IT,DEP002,JOB015,ROLE106,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP",Active,Contract,Female
1129,FN1129,LN1129,user1129@example.com,USA,Manager,HR,DEP001,JOB004,ROLE010,"ENT_FULLACCESS_HRPORTAL, ENT_APPROVE_HIRE, ENT_VIEW_PROFILES",Active,Contract,Male
1130,FN1130,LN1130,user1130@example.com,UK,Recruiter,HR,DEP001,JOB016,ROLE155,"ENT_ACCESS_CANDIDATEDB, ENT_VIEW_PROFILES",Active,Contract,Other
1131,FN1131,LN1131,user1131@example.com,UK,Developer,IT,DEP001,JOB019,ROLE157,"ENT_READ_CODE, ENT_WRITE_CODE, ENT_DEPLOY_APP, ENT_VIEW_REPORTS",Active,FullTime,Male
1132,FN1132,LN1132,user1132@example.com,Canada,Recruiter,HR,DEP001,JOB001,ROLE003,"ENT_ACCESS_CANDIDATEDB, ENT_FULLACCESS_HRPORTAL",Active,FullTime,Other
1133,FN1133,LN1133,user1133@example.com,India,Analyst,Finance,DEP003,JOB015,ROLE119,"ENT_READ_FINDB, ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Female
1134,FN1134,LN1134,user1134@example.com,India,Analyst,Finance,DEP004,JOB014,ROLE186,"ENT_VIEW_REPORTS, ENT_READ_LEDGER",Active,FullTime,Male
1135,FN1135,LN1135,user1135@example.com,Canada,Recruiter,HR,DEP001,JOB019,ROLE027,ENT_ACCESS_CANDIDATEDB,Active,Contract,Other
1136,FN1136,LN1136,user1136@example.com,India,Analyst,Finance,DEP003,JOB008,ROLE173,"ENT_READ_LEDGER, ENT_WRITE_CODE",Active,Contract,Female
1137,FN1137,LN1137,user1137@example.com,Canada,Rep,Sales,DEP001,JOB005,ROLE152,"ENT_VIEW_CUSTOMERS, ENT_EDIT_CUSTOMERS, ENT_CREATE_QUOTES",Active,FullTime,Male
